timeStamp,elapsed,label,success,Latency
1588589945555,24,Look at Product,true,23
1588589945555,25,Add Product to Cart,true,5
1588589945562,26,Add Product 2 to Cart,true,5
1588589945579,15,List Products,true,13
1588589945581,17,Login,true,11
1588589945584,25,Look at Product,true,24
1588589945597,25,Add Product to Cart,true,3
1588589945660,9,Logout,true,3
1588589945660,17,List Products with different page,true,15
1588589945656,26,Look at Product,true,25
1588589945656,27,Add Product to Cart,true,5
1588589945660,26,Add Product 2 to Cart,true,4
1588589945703,7,Home,true,7
1588589945695,17,Login,true,11
1588589945711,28,Add Product to Cart,true,5
1588589945731,20,List Products,true,19
1588589945728,29,Look at Product,true,28
1588589945763,6,Home,true,6
1588589945755,16,List Products with different page,true,13
1588589945762,10,Logout,true,3
1588589945755,29,Add Product to Cart,true,5
1588589945768,17,Login,true,11
1588589945759,28,Add Product 2 to Cart,true,4
1588589945781,28,List Products,true,26
1588589945779,36,Look at Product,true,35
1588589945797,18,List Products with different page,true,17
1588589945784,40,Add Product to Cart,true,18
1588589945860,6,Home,true,6
1588589945860,9,Logout,true,4
1588589945856,17,List Products with different page,true,15
1588589945856,24,Add Product to Cart,true,5
1588589945860,25,Add Product 2 to Cart,true,5
1588589945895,16,List Products,true,15
1588589945903,18,Login,true,12
1588589945911,15,List Products with different page,true,14
1588589945928,26,Add Product to Cart,true,4
1588589945931,30,Look at Product,true,28
1588589945962,6,Home,true,6
1588589945959,9,Logout,true,3
1588589945955,15,List Products with different page,true,14
1588589945963,19,Login,true,11
1588589945955,29,Add Product 2 to Cart,true,6
1588589945968,17,List Products,true,14
1588589945984,14,List Products with different page,true,13
1588589945981,23,Look at Product,true,21
1588589945979,29,Add Product to Cart,true,4
1588589945997,28,Add Product 2 to Cart,true,5
1588589946060,5,Home,true,5
1588589946060,8,Logout,true,3
1588589946056,14,List Products with different page,true,13
1588589946060,19,Login,true,12
1588589946056,26,Add Product 2 to Cart,true,5
1588589946103,14,List Products,true,13
1588589946095,23,Look at Product,true,22
1588589946111,26,Add Product 2 to Cart,true,4
1588589946128,13,List Products with different page,true,12
1588589946131,23,Add Product to Cart,true,5
1588589946159,5,Home,true,5
1588589946155,9,Logout,true,3
1588589946163,15,List Products,true,14
1588589946162,17,Login,true,11
1588589946154,29,Add Product 2 to Cart,true,5
1588589946179,15,List Products with different page,true,13
1588589946168,29,Look at Product,true,28
1588589946197,8,Logout,true,2
1588589946181,28,Add Product to Cart,true,4
1588589946184,31,Add Product 2 to Cart,true,3
1588589946256,10,Logout,true,3
1588589946259,9,Home,true,9
1588589946260,20,List Products,true,19
1588589946260,22,Login,true,15
1588589946256,31,Add Product 2 to Cart,true,5
1588589946311,10,Logout,true,3
1588589946295,26,Add Product to Cart,true,5
1588589946303,25,Look at Product,true,25
1588589946331,17,List Products with different page,true,15
1588589946328,29,Add Product 2 to Cart,true,6
1588589946355,6,Home,true,6
1588589946355,10,Logout,true,3
1588589946359,18,Login,true,12
1588589946362,17,List Products,true,15
1588589946363,22,Look at Product,true,21
1588589946384,10,Logout,true,3
1588589946368,27,Add Product to Cart,true,4
1588589946380,15,List Products with different page,true,14
1588589946397,5,Home,true,5
1588589946379,24,Add Product 2 to Cart,true,4
1588589946456,6,Home,true,6
1588589946456,10,Logout,true,3
1588589946460,14,List Products,true,13
1588589946460,17,Login,true,11
1588589946460,24,Look at Product,true,24
1588589946495,15,List Products with different page,true,14
1588589946510,6,Home,true,6
1588589946503,23,Add Product to Cart,true,4
1588589946528,9,Logout,true,3
1588589946531,24,Add Product 2 to Cart,true,4
1588589946555,6,Home,true,6
1588589946559,15,List Products,true,13
1588589946554,20,Login,true,12
1588589946567,13,List Products with different page,true,12
1588589946562,23,Look at Product,true,21
1588589946579,8,Logout,true,3
1588589946584,6,Home,true,6
1588589946563,27,Add Product to Cart,true,4
1588589946581,29,Add Product 2 to Cart,true,4
1588589946597,19,Login,true,12
1588589946656,7,Home,true,7
1588589946656,17,Login,true,12
1588589946660,16,List Products,true,15
1588589946660,23,Look at Product,true,22
1588589946660,24,Add Product to Cart,true,5
1588589946703,15,List Products with different page,true,14
1588589946695,30,Add Product 2 to Cart,true,6
1588589946711,18,Login,true,12
1588589946728,6,Home,true,6
1588589946731,10,Logout,true,3
1588589946755,16,Login,true,11
1588589946755,16,List Products,true,14
1588589946762,14,List Products with different page,true,12
1588589946759,24,Look at Product,true,23
1588589946761,23,Add Product to Cart,true,4
1588589946779,6,Home,true,6
1588589946780,9,Logout,true,3
1588589946768,32,Add Product 2 to Cart,true,5
1588589946784,17,Login,true,11
1588589946797,15,List Products,true,13
1588589946856,15,List Products,true,14
1588589946856,18,Login,true,11
1588589946860,15,List Products with different page,true,14
1588589946860,22,Add Product to Cart,true,5
1588589946860,24,Look at Product,true,23
1588589946895,11,Logout,true,4
1588589946903,27,Add Product 2 to Cart,true,5
1588589946911,15,List Products,true,14
1588589946931,5,Home,true,5
1588589946930,19,Login,true,11
1588589946955,20,List Products,true,16
1588589946968,12,Logout,true,6
1588589946962,17,List Products with different page,true,16
1588589946955,26,Look at Product,true,25
1588589946981,4,Home,true,4
1588589946959,27,Add Product to Cart,true,4
1588589946963,27,Add Product 2 to Cart,true,5
1588589946979,18,Login,true,11
1588589946983,20,List Products,true,18
1588589946997,27,Look at Product,true,26
1588589947057,17,List Products,true,15
1588589947060,16,List Products with different page,true,15
1588589947056,26,Look at Product,true,25
1588589947059,28,Add Product 2 to Cart,true,4
1588589947059,29,Add Product to Cart,true,5
1588589947095,7,Home,true,7
1588589947103,9,Logout,true,3
1588589947111,23,Look at Product,true,22
1588589947128,14,List Products,true,13
1588589947131,18,Login,true,10
1588589947163,9,Logout,true,2
1588589947168,5,Home,true,5
1588589947159,17,List Products with different page,true,15
1588589947154,24,Look at Product,true,21
1588589947155,26,Add Product to Cart,true,4
1588589947162,23,Add Product 2 to Cart,true,4
1588589947179,14,List Products,true,14
1588589947181,17,Login,true,11
1588589947184,22,Look at Product,true,21
1588589947197,23,Add Product to Cart,true,4
1588589947260,9,Logout,true,2
1588589947261,16,List Products with different page,true,15
1588589947256,27,Look at Product,true,26
1588589947260,25,Add Product 2 to Cart,true,4
1588589947256,30,Add Product to Cart,true,5
1588589947303,6,Home,true,6
1588589947295,19,Login,true,13
1588589947311,26,Add Product to Cart,true,4
1588589947331,15,List Products,true,13
1588589947328,24,Look at Product,true,23
1588589947363,6,Home,true,6
1588589947362,8,Logout,true,2
1588589947355,17,List Products with different page,true,15
1588589947367,18,Login,true,11
1588589947355,32,Add Product to Cart,true,5
1588589947359,42,Add Product 2 to Cart,true,4
1588589947381,27,List Products,true,24
1588589947397,15,List Products with different page,true,14
1588589947379,35,Look at Product,true,34
1588589947383,39,Add Product to Cart,true,13
1588589947460,5,Home,true,5
1588589947460,8,Logout,true,3
1588589947455,16,List Products with different page,true,15
1588589947456,26,Add Product to Cart,true,5
1588589947459,26,Add Product 2 to Cart,true,5
1588589947495,16,List Products,true,14
1588589947503,17,Login,true,11
1588589947511,16,List Products with different page,true,15
1588589947531,22,Look at Product,true,20
1588589947528,29,Add Product to Cart,true,4
1588589947562,5,Home,true,5
1588589947559,8,Logout,true,3
1588589947555,18,List Products with different page,true,16
1588589947563,18,Login,true,11
1588589947561,25,Add Product 2 to Cart,true,4
1588589947568,18,List Products,true,17
1588589947584,15,List Products with different page,true,14
1588589947578,27,Add Product to Cart,true,6
1588589947581,26,Look at Product,true,24
1588589947597,25,Add Product 2 to Cart,true,5
1588589947659,6,Home,true,6
1588589947660,9,Logout,true,3
1588589947655,18,List Products with different page,true,16
1588589947660,17,Login,true,11
1588589947656,26,Add Product 2 to Cart,true,5
1588589947703,14,List Products,true,13
1588589947695,26,Look at Product,true,24
1588589947711,26,Add Product 2 to Cart,true,5
1588589947728,14,List Products with different page,true,13
1588589947731,23,Add Product to Cart,true,4
1588589947755,9,Logout,true,3
1588589947759,5,Home,true,5
1588589947762,16,Login,true,11
1588589947762,15,List Products,true,14
1588589947754,31,Add Product 2 to Cart,true,5
1588589947768,25,Look at Product,true,24
1588589947779,15,List Products with different page,true,14
1588589947797,8,Logout,true,2
1588589947781,24,Add Product to Cart,true,5
1588589947784,28,Add Product 2 to Cart,true,5
1588589947860,6,Home,true,6
1588589947856,10,Logout,true,4
1588589947860,14,List Products,true,13
1588589947859,19,Login,true,12
1588589947856,27,Add Product 2 to Cart,true,5
1588589947911,9,Logout,true,3
1588589947895,27,Add Product to Cart,true,5
1588589947903,24,Look at Product,true,23
1588589947931,23,List Products with different page,true,21
1588589947954,5,Home,true,5
1588589947928,33,Add Product 2 to Cart,true,10
1588589947955,9,Logout,true,3
1588589947958,18,Login,true,13
1588589947962,15,List Products,true,14
1588589947963,28,Look at Product,true,27
1588589947968,24,Add Product to Cart,true,4
1588589947984,8,Logout,true,3
1588589947981,18,List Products with different page,true,17
1588589947996,5,Home,true,5
1588589947979,25,Add Product 2 to Cart,true,3
1588589948056,6,Home,true,6
1588589948056,10,Logout,true,3
1588589948060,15,List Products,true,13
1588589948059,19,Login,true,13
1588589948060,24,Look at Product,true,23
1588589948095,17,List Products with different page,true,15
1588589948103,24,Add Product to Cart,true,5
1588589948111,17,Home,true,6
1588589948128,18,Logout,true,3
1588589948155,6,Home,true,6
1588589948131,44,Add Product 2 to Cart,true,13
1588589948159,18,List Products,true,15
1588589948155,24,Login,true,13
1588589948162,24,Look at Product,true,23
1588589948163,25,Add Product to Cart,true,4
1588589948168,21,List Products with different page,true,12
1588589948184,6,Home,true,6
1588589948179,12,Logout,true,5
1588589948181,35,Add Product 2 to Cart,true,4
1588589948197,25,Login,true,15
1588589948256,10,Home,true,10
1588589948256,16,Login,true,10
1588589948260,17,List Products,true,15
1588589948260,23,Add Product to Cart,true,5
1588589948260,30,Look at Product,true,29
1588589948304,13,List Products with different page,true,12
1588589948295,28,Add Product 2 to Cart,true,6
1588589948311,18,Login,true,11
1588589948328,7,Home,true,7
1588589948330,10,Logout,true,3
1588589948355,17,List Products,true,15
1588589948354,19,Login,true,13
1588589948362,18,List Products with different page,true,16
1588589948359,24,Look at Product,true,22
1588589948379,6,Home,true,6
1588589948381,9,Logout,true,3
1588589948362,28,Add Product to Cart,true,4
1588589948368,29,Add Product 2 to Cart,true,5
1588589948384,18,Login,true,11
1588589948396,16,List Products,true,14
1588589948456,17,Login,true,11
1588589948456,18,List Products,true,17
1588589948460,15,List Products with different page,true,14
1588589948460,23,Look at Product,true,22
1588589948460,26,Add Product to Cart,true,5
1588589948495,11,Logout,true,4
1588589948511,14,List Products,true,12
1588589948503,25,Add Product 2 to Cart,true,4
1588589948531,5,Home,true,5
1588589948527,18,Login,true,12
1588589948555,18,List Products,true,15
1588589948581,10,Home,true,10
1588589948559,32,Add Product to Cart,true,3
1588589948568,23,Logout,true,3
1588589948556,42,Look at Product,true,40
1588589948579,19,Login,true,14
1588589948562,36,List Products with different page,true,34
1588589948584,20,List Products,true,19
