timeStamp,elapsed,label,success,Latency
1588019669811,189,Logout,true,31
1588019668318,1704,Add Product to Cart,true,151
1588019669869,174,Home,true,174
1588019669970,117,Logout,true,60
1588019670002,130,Home,true,130
1588019669899,246,Logout,true,49
1588019668542,1632,Add Product 2 to Cart,true,173
1588019668309,1874,Add Product 2 to Cart,true,234
1588019669849,368,List Products with different page,true,340
1588019670087,142,Home,true,142
1588019669818,470,List Products,true,425
1588019670146,191,Home,true,191
1588019669111,1232,Look at Product,true,1207
1588019670183,192,Logout,true,36
1588019670174,218,Logout,true,48
1588019668860,1574,Add Product to Cart,true,190
1588019669173,1268,Add Product 2 to Cart,true,315
1588019670393,87,Home,true,87
1588019669029,1493,Add Product 2 to Cart,true,80
1588019668559,1987,Add Product 2 to Cart,true,109
1588019668888,1669,Add Product 2 to Cart,true,159
1588019670376,219,Home,true,219
1588019670022,607,List Products with different page,true,582
1588019670441,248,Logout,true,65
1588019670547,157,Logout,true,38
1588019670434,310,List Products with different page,true,266
1588019669251,1541,Add Product 2 to Cart,true,95
1588019670558,261,Logout,true,54
1588019670043,776,Login,true,593
1588019670705,115,Home,true,115
1588019669596,1240,Add Product 2 to Cart,true,65
1588019670690,175,Home,true,175
1588019670792,121,Logout,true,29
1588019670820,113,Home,true,113
1588019669376,1566,Add Product 2 to Cart,true,205
1588019670481,463,Login,true,287
1588019669586,1407,Add Product 2 to Cart,true,114
1588019670338,673,Login,true,418
1588019670522,498,Logout,true,77
1588019670132,889,Login,true,570
1588019669358,1694,Add Product 2 to Cart,true,277
1588019670229,825,Login,true,530
1588019670595,474,Login,true,306
1588019670837,247,Logout,true,55
1588019671020,106,Home,true,106
1588019670914,214,Home,true,214
1588019670820,345,Login,true,223
1588019670942,225,Logout,true,54
1588019670993,220,Logout,true,68
1588019671084,133,Home,true,133
1588019670820,410,List Products,true,364
1588019671052,211,Logout,true,70
1588019671263,69,Home,true,68
1588019671167,214,Home,true,214
1588019670933,451,Login,true,248
1588019671214,178,Home,true,178
1588019671022,442,List Products,true,378
1588019671011,514,List Products,true,470
1588019670291,1269,Look at Product,true,1246
1588019670866,774,Login,true,432
1588019671217,431,Login,true,293
1588019671129,534,Login,true,205
1588019670944,760,List Products,true,715
1588019671127,587,Login,true,396
1588019670218,1516,Add Product 2 to Cart,true,270
1588019670631,1124,Add Product 2 to Cart,true,113
1588019671069,707,List Products,true,652
1588019671165,614,List Products,true,565
1588019670344,1445,Add Product to Cart,true,186
1588019671384,409,List Products,true,360
1588019671054,846,List Products,true,776
1588019670746,1158,Add Product 2 to Cart,true,103
1588019671757,155,Logout,true,34
1588019671333,653,Login,true,481
1588019671735,258,Logout,true,38
1588019671393,617,Login,true,423
1588019671381,629,Login,true,429
1588019671912,210,Home,true,210
1588019671994,145,Home,true,143
1588019671904,241,Logout,true,65
1588019671640,557,List Products,true,493
1588019671789,483,List Products with different page,true,438
1588019672145,173,Home,true,173
1588019671231,1127,Look at Product,true,1104
1588019671663,745,List Products,true,695
1588019671715,694,List Products,true,645
1588019671986,555,List Products,true,507
1588019672140,533,Login,true,264
1588019672122,553,Login,true,280
1588019672318,373,Login,true,194
1588019671649,1090,List Products,true,1022
1588019672010,760,List Products,true,713
1588019672010,899,List Products,true,834
1588019671465,1541,Look at Product,true,1513
1588019671706,1380,Look at Product,true,1353
1588019671526,1589,Look at Product,true,1566
1588019671560,1566,Add Product to Cart,true,196
1588019672692,481,List Products,true,434
1588019672674,620,List Products,true,549
1588019671777,1579,Look at Product,true,1567
1588019671780,1593,Look at Product,true,1570
1588019671794,1659,Look at Product,true,1618
1588019672675,778,List Products,true,692
1588019672358,1233,Add Product to Cart,true,177
1588019671901,1776,Look at Product,true,1734
1588019672199,1525,Look at Product,true,1494
1588019672541,1253,Look at Product,true,1220
1588019673126,681,List Products with different page,true,621
1588019672912,899,Look at Product,true,870
1588019672410,1448,Look at Product,true,1420
1588019672409,1496,Look at Product,true,1455
1588019672772,1236,Look at Product,true,1212
1588019672742,1341,Look at Product,true,1313
1588019672275,1908,Add Product 2 to Cart,true,359
1588019673006,1181,Add Product to Cart,true,130
1588019673592,595,List Products with different page,true,565
1588019674183,415,Logout,true,58
1588019673175,1445,Look at Product,true,1422
1588019673086,1578,Add Product to Cart,true,114
1588019673116,1606,Add Product to Cart,true,127
1588019674598,158,Home,true,158
1588019674188,676,List Products with different page,true,643
1588019673455,1429,Look at Product,true,1420
1588019673298,1592,Look at Product,true,1560
1588019673374,1537,Add Product to Cart,true,79
1588019674757,356,Login,true,269
1588019673906,1211,Add Product to Cart,true,224
1588019673678,1441,Add Product to Cart,true,227
1588019673357,1833,Add Product to Cart,true,182
1588019674722,483,List Products with different page,true,438
